state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,0.004281382396890741,0.004293252837553255,0.00503203210771943,0.002514507241719907
2,0.00539190211665708,0.0038950735235721346,0.004379909693090242,0.003530631491408514
3,0.004332189241313323,0.00969026549411688,0.002596865910636605,0.002542963606118677
4,0.003933925719516194,0.0027186737548445376,0.0011157197661201908,0.007789711926957623
5,0.0,0.0014902737093042805,0.008778015750813202,0.0010167314407769044
6,0.002924856037902784,0.00426392726761269,0.004239569557513396,0.0022486489468768237
7,0.004339083245588349,0.008098648911627579,0.005496164871803518,0.005769064100054843
8,0.004910758275878931,0.004655410433255061,0.00904985904350589,0.004831558619969409
9,0.005450695725292572,0.0047267174375276114,0.00336470517451787,0.006163088556591914
10,0.0,0.0,0.0,0.0
11,0.00493364016192774,0.007419420451056199,0.005096116114898219,0.0025418150495477012
12,0.005601584215536341,0.005837513635665219,0.006891875948556739,0.00504587931431639
13,0.004203940087807642,0.0064320529221652475,0.004029039969822081,0.009446040556329425
14,0.004615355168957312,0.004108396508806556,0.0047952622717973275,0.009588076484087495
15,0.0,0.0,0.0,0.0
16,0.007089639538974656,0.006527502591530321,0.005901254944561544,0.007063392741230172
17,0.007302476824213301,0.005563873214065963,0.003387618395925442,0.005003874782592838
18,0.007104331821232352,0.005306352561965585,0.005832519433832171,0.0025415442817575224
19,0.0042002548430529855,0.0044257841645678475,0.00519664476025412,0.0078570251647074
