state_id,defensive,cautious,rebound,aggressive
0,0.0,0.0,0.0,0.0
1,0.00618530032417066,0.005936726119461857,0.005915296607830925,0.009067015445964857
2,0.004597739856494345,0.0029210009270428665,0.005073644981458925,0.005153038878758747
3,0.004273549773127979,0.004710668341400756,0.006788088445899294,0.004745625783216532
4,0.004227803975094839,0.00593486950164388,0.005103769274152858,0.008464491485292436
5,0.0,0.0,0.0,0.0
6,0.004705671265171716,0.010627804780485318,0.0029598906287340997,0.003562653169605974
7,0.007690726105797836,0.003850217439307548,0.0038857690203542906,0.003275351020622293
8,0.00570456123649789,0.00443672152359738,0.004605511642195948,0.0043653438309248374
9,0.0034939684826454515,0.00405204168896282,0.0048348630702132085,0.006476787682279365
10,0.0030796135437835153,0.002871606323808233,0.009664095895723791,0.0015505902073375737
11,0.006501587365802181,0.007171761070584643,0.00518020295767627,0.011467168488855302
12,0.00741787439986632,0.006679485949107162,0.004456870375932644,0.01221630481937326
13,0.005830311892094902,0.007116711119298671,0.0046593589921409845,0.0051466078930904385
14,0.006582567923169557,0.007507889477625361,0.004275867290445954,0.007662252843976102
15,0.0,0.0,0.0,0.0
16,0.008198423209741817,0.013384973063793559,0.012044828769244233,0.01581103793897353
17,0.010656353498613486,0.012752148185241702,0.015690847106905464,0.01326975292521
18,0.014026202298972803,0.01207607686719874,0.012461012764273938,0.005903087322908877
19,0.01046632874996466,0.01087176182397126,0.016217994698862453,0.004956667586882028
